"","country","sex","bc_cate","edu2","TotalN","ChildlessN","NeverInUnionN","prop_childless","prop_neverinunion"
"1729","Romania","Women","1950-1959","High",573.579021692276,59.8721409440041,9.46119838953018,10.4,15.8
"1730","Romania","Women","1950-1959","Low",502.285847663879,40.9688956737518,4.81905126571655,8.2,11.8
"1731","Romania","Women","1950-1959",NA,12.2490676045418,0.884575605392456,0.884575605392456,7.2,100
"1732","Romania","Women","1960-1969","High",557.926185190678,64.8640840053558,25.2680510282516,11.6,39
"1733","Romania","Women","1960-1969","Low",456.02304828167,37.5634867548943,11.036047399044,8.2,29.4
"1734","Romania","Women","1960-1969",NA,6.68215990066528,0.990670740604401,0.990670740604401,14.8,100
"1735","Romania","Women","1970-1979","High",21.3175929188728,3.69454395771027,3.69454395771027,17.3,100
"1736","Romania","Women","1970-1979","Low",97.1298759579659,7.52628618478775,2.74248015880585,7.7,36.4
"1737","Romania","Women","1970-1979",NA,1.63358807563782,NA,NA,NA,NA
"1738","Russia","Men","1910-1919","High",2.24827383968105,NA,NA,NA,NA
"1739","Russia","Men","1910-1919","Low",3.4100023848282,NA,NA,NA,NA
"1740","Russia","Men","1920-1929","High",166.627190555167,4.5804351568222,0.45804351568222,2.7,10
"1741","Russia","Men","1920-1929","Low",144.090036768415,19.8608426956314,NA,13.8,NA
"1742","Russia","Men","1920-1929",NA,0.916087031364441,0.916087031364441,NA,100,NA
"1743","Russia","Men","1930-1939","High",458.249143810669,27.6870505122954,0.916087031364441,6,3.3
"1744","Russia","Men","1930-1939","Low",367.638827616898,25.2832015268434,4.73570811478112,6.9,18.7
"1745","Russia","Men","1930-1939",NA,2.74826109409332,NA,NA,NA,NA
"1746","Russia","Men","1940-1949","High",605.008369360071,50.9099739675707,4.4340362257806,8.4,8.7
"1747","Russia","Men","1940-1949","Low",529.126293047684,27.6043324545726,NA,5.2,NA
"1748","Russia","Men","1950-1959","High",937.982201564908,33.1296907190922,9.9202181571076,3.5,29.9
"1749","Russia","Men","1950-1959","Low",911.544327031056,42.0737452616829,8.24478328227997,4.6,19.6
"1750","Russia","Men","1960-1969","High",923.673489629613,102.969520860779,50.0287251824159,11.1,48.6
"1751","Russia","Men","1960-1969","Low",963.766843608936,142.542186881294,40.391424496274,14.8,28.3
"1752","Russia","Men","1970-1979","High",57.1632865981684,5.28534277801498,NA,9.2,NA
"1753","Russia","Men","1970-1979","Low",83.5077344812447,14.7497764606626,10.4179494828827,17.7,70.6
"1754","Russia","Women","1910-1919","High",18.8888955618083,NA,NA,NA,NA
"1755","Russia","Women","1910-1919","Low",13.6348859000151,8.67054520591353,3.55289940912371,63.6,41
"1756","Russia","Women","1920-1929","High",291.116141766467,39.9224358958476,13.0660403274157,13.7,32.7
"1757","Russia","Women","1920-1929","Low",241.866370086928,31.5003846783686,10.0276328626344,13,31.8
"1758","Russia","Women","1920-1929",NA,4.12239164113998,0.45804351568222,0.45804351568222,11.1,100
"1759","Russia","Women","1930-1939","High",971.223995582985,42.9839504805129,6.87065273523331,4.4,16
"1760","Russia","Women","1930-1939","Low",729.966418743654,42.1015641278807,8.59584195487599,5.8,20.4
"1761","Russia","Women","1930-1939",NA,5.49652218818665,1.37413054704666,NA,25,NA
"1762","Russia","Women","1940-1949","High",1041.91486602639,48.8365825993057,17.6297452044144,4.7,36.1
"1763","Russia","Women","1940-1949","Low",789.81823749516,62.3690318549139,14.5850128764718,7.9,23.4
"1764","Russia","Women","1940-1949",NA,3.66434818506241,NA,NA,NA,NA
"1765","Russia","Women","1950-1959","High",1557.44967317506,91.1156555661937,29.9586044411144,5.9,32.9
"1766","Russia","Women","1950-1959","Low",1115.87033495351,51.0113301107314,11.580679736911,4.6,22.7
"1767","Russia","Women","1950-1959",NA,1.83217406272888,NA,NA,NA,NA
"1768","Russia","Women","1960-1969","High",1160.55214142535,78.9084488429721,35.9604329913262,6.8,45.6
"1769","Russia","Women","1960-1969","Low",1119.76249677347,64.9597482211082,24.3275946235681,5.8,37.5
"1770","Russia","Women","1960-1969",NA,8.70282697677612,2.29021763801575,NA,26.3,NA
"1771","Russia","Women","1970-1979","High",124.381677046577,15.5388961256961,9.53139077757896,12.5,61.3
"1772","Russia","Women","1970-1979","Low",135.397384941992,11.0510867434368,6.88477089317985,8.2,62.3
"1773","Rwanda","Men","1960-1969","High",280.70295265317,7.87555205821991,2.86545604467392,2.8,36.4
"1774","Rwanda","Men","1960-1969","Low",347.862733021379,10.1922339200974,7.18714594841003,2.9,70.5
"1775","Rwanda","Men","1970-1979","High",479.697416529059,14.1113181114197,8.4678710103035,2.9,60
"1776","Rwanda","Men","1970-1979","Low",502.970733493567,11.368429929018,3.60201597213745,2.3,31.7
"1777","Rwanda","Men","1980-1989","High",318.992466270924,18.2086971104145,11.3669710159302,5.7,62.4
"1778","Rwanda","Men","1980-1989","Low",551.982923954725,34.2964382767677,20.3573591411114,6.2,59.4
"1779","Rwanda","Women","1960-1969","High",1.05690503120422,NA,NA,NA,NA
"1780","Rwanda","Women","1970-1979","High",1318.82433608919,38.1653584837914,15.6583331823349,2.9,41
"1781","Rwanda","Women","1970-1979","Low",1173.33752796054,29.3276467174292,19.2035618126392,2.5,65.5
"1782","Rwanda","Women","1980-1989","High",1023.4381056428,48.5597628206015,33.4669057577848,4.7,68.9
"1783","Rwanda","Women","1980-1989","Low",1254.68534722179,40.2864965498447,23.8736504018307,3.2,59.3
"1784","Sao Tome and Principe","Men","1940-1949","High",4.30969998240471,NA,NA,NA,NA
"1785","Sao Tome and Principe","Men","1940-1949","Low",8.8709941059351,NA,NA,NA,NA
"1786","Sao Tome and Principe","Men","1950-1959","High",108.253190785646,1.4364470243454,1.4364470243454,1.3,100
"1787","Sao Tome and Principe","Men","1950-1959","Low",127.182651162148,5.12542301416397,3.94355502724648,4,76.9
"1788","Sao Tome and Principe","Men","1960-1969","High",193.192629918456,8.29174417257309,4.19478310644627,4.3,50.6
"1789","Sao Tome and Principe","Men","1960-1969","Low",154.495986193419,16.2927358299494,7.69734594225883,10.5,47.2
"1790","Sao Tome and Principe","Men","1970-1979","High",87.6888168305159,3.86606805026531,2.0276380777359,4.4,52.4
"1791","Sao Tome and Principe","Men","1970-1979","Low",100.357288435102,12.3606972396374,7.54851718246937,12.3,61.1
"1792","Sao Tome and Principe","Women","1950-1959","High",30.2119089663029,0.801778018474579,0.801778018474579,2.7,100
"1793","Sao Tome and Principe","Women","1950-1959","Low",20.5747777819633,NA,NA,NA,NA
"1794","Sao Tome and Principe","Women","1960-1969","High",204.535664141178,2.14248991012573,NA,1,NA
"1795","Sao Tome and Principe","Women","1960-1969","Low",294.169513955712,2.2444149851799,NA,0.8,NA
"1796","Sao Tome and Principe","Women","1970-1979","High",95.5870819240808,0.406017988920212,NA,0.4,NA
"1797","Sao Tome and Principe","Women","1970-1979","Low",106.014163404703,0.322773993015289,NA,0.3,NA
"1798","Senegal","Men","1950-1959","High",22.1414249241352,NA,NA,NA,NA
"1799","Senegal","Men","1950-1959","Low",9.70592191815376,NA,NA,NA,NA
"1800","Senegal","Men","1960-1969","High",159.396105878055,10.8538531661034,3.28633606433868,6.8,30.3
"1801","Senegal","Men","1960-1969","Low",229.891003243625,9.18664506077766,3.50667101144791,4,38.2
"1802","Senegal","Men","1960-1969",NA,1.31916105747223,NA,NA,NA,NA
"1803","Senegal","Men","1970-1979","High",294.38549990952,53.1818992495537,38.3918940424919,18.1,72.2
"1804","Senegal","Men","1970-1979","Low",358.833380527794,16.4619581997395,8.39470911026001,4.6,51
"1805","Senegal","Men","1980-1989","High",122.543526157737,40.2918988615274,27.7436208426952,32.9,68.9
"1806","Senegal","Men","1980-1989","Low",177.826446667314,38.597843170166,15.2102619409561,21.7,39.4
"1807","Senegal","Women","1960-1969","High",57.270115762949,4.12664303183556,3.65670204162598,7.2,88.6
"1808","Senegal","Women","1960-1969","Low",74.7702859714627,2.85860705375671,NA,3.8,NA
"1809","Senegal","Women","1970-1979","High",610.216051891446,75.7354810237885,33.6466449797153,12.4,44.4
"1810","Senegal","Women","1970-1979","Low",1005.69121145457,35.5900056287646,13.1612698435783,3.5,37
"1811","Senegal","Women","1980-1989","High",322.084398217499,29.0949157774448,9.65273776650429,9,33.2
"1812","Senegal","Women","1980-1989","Low",624.921515345573,42.4936149120331,8.51832881569862,6.8,20
"1813","Serbia","Men","1920-1929","High",0.191518755864079,NA,NA,NA,NA
"1814","Serbia","Men","1920-1929","Low",0.243456959539045,NA,NA,NA,NA
"1815","Serbia","Men","1930-1939","High",5.15265786294719,0.184500556776618,NA,3.6,NA
"1816","Serbia","Men","1930-1939","Low",4.17243494270311,NA,NA,NA,NA
"1817","Serbia","Men","1930-1939",NA,0.427891683810031,0.190627475934823,NA,44.6,NA
"1818","Serbia","Men","1940-1949","High",12.6316192209819,0.763373415227261,NA,6,NA
"1819","Serbia","Men","1940-1949","Low",7.48439083456407,0.672595166010521,0.300953150790694,9,44.7
"1820","Serbia","Men","1940-1949",NA,0.324144317268374,0.0756281392936069,0.0756281392936069,23.3,100
"1821","Serbia","Men","1950-1959","High",21.010896519362,2.15905055236086,1.10643066958892,10.3,51.2
"1822","Serbia","Men","1950-1959","Low",19.2498947945564,1.75540290025677,0.652468692487348,9.1,37.2
"1823","Serbia","Men","1950-1959",NA,0.707471575995807,0.0752382876976734,0.0752382876976734,10.6,100
"1824","Serbia","Men","1960-1969","High",31.2667652177064,4.35101037497081,2.31627071712196,13.9,53.2
"1825","Serbia","Men","1960-1969","Low",20.1890092507912,3.93222437210651,1.8355686806942,19.5,46.7
"1826","Serbia","Men","1960-1969",NA,0.516441626595385,0.358142302092083,NA,69.3,NA
"1827","Serbia","Men","1970-1979","High",35.0896816213324,5.3865311194577,2.96656362168036,15.4,55.1
"1828","Serbia","Men","1970-1979","Low",18.6766085362424,5.44616107640112,3.25812147846973,29.2,59.8
"1829","Serbia","Men","1970-1979",NA,1.26001503609919,0.386526765736789,0.386526765736789,30.7,100
"1830","Serbia","Men","1980-1989","High",6.03414027130154,2.59168876332588,1.80795458573265,43,69.8
"1831","Serbia","Men","1980-1989","Low",12.3576768477647,4.99728419237673,3.00376829453556,40.4,60.1
"1832","Serbia","Men","1980-1989",NA,0.429749908188036,NA,NA,NA,NA
"1833","Serbia","Women","1920-1929","High",0.328252489551783,0.226650767594091,0.226650767594091,69,100
"1834","Serbia","Women","1920-1929","Low",0.655780874025677,0.077946281487332,NA,11.9,NA
"1835","Serbia","Women","1930-1939","High",6.05825232965236,0.295258157949666,NA,4.9,NA
"1836","Serbia","Women","1930-1939","Low",4.85742304290943,0.332608150419014,0.101670633528164,6.8,30.6
"1837","Serbia","Women","1930-1939",NA,0.455620132243758,0.231606767378942,NA,50.8,NA
"1838","Serbia","Women","1940-1949","High",12.8909929923502,0.850161371358824,0.33011549872657,6.6,38.8
"1839","Serbia","Women","1940-1949","Low",12.9166832474716,0.553827132731798,0.0743522430533794,4.3,13.4
"1840","Serbia","Women","1940-1949",NA,0.563539754105797,0.275996403047836,0.101601721957692,49,36.8
"1841","Serbia","Women","1950-1959","High",24.9623719237676,2.13050279276483,0.841289570864288,8.5,39.5
"1842","Serbia","Women","1950-1959","Low",13.0575962562227,0.634567796771162,NA,4.9,NA
"1843","Serbia","Women","1950-1959",NA,0.351205807017952,0.133800701370789,NA,38.1,NA
"1844","Serbia","Women","1960-1969","High",28.8499924754909,2.61401563105469,0.464592745869759,9.1,17.8
"1845","Serbia","Women","1960-1969","Low",21.6104968463042,0.935286982370767,NA,4.3,NA
"1846","Serbia","Women","1960-1969",NA,1.30628371482313,0.413188318203616,0.115803383689471,31.6,28
"1847","Serbia","Women","1970-1979","High",19.7643031203379,2.64754187548151,1.462002581802,13.4,55.2
"1848","Serbia","Women","1970-1979","Low",40.4499493050652,4.31993449539211,2.23391299295921,10.7,51.7
"1849","Serbia","Women","1970-1979",NA,0.226805350644785,0.226805350644785,NA,100,NA
"1850","Serbia","Women","1980-1989","High",7.73270398451414,2.27513647523873,0.931220263747228,29.4,40.9
"1851","Serbia","Women","1980-1989","Low",11.7999020871147,0.717983949472503,0.341394025760371,6.1,47.5
"1852","Sierra Leone","Men","1950-1959","High",8.22273099422455,NA,NA,NA,NA
"1853","Sierra Leone","Men","1950-1959","Low",6.17820005118847,NA,NA,NA,NA
"1854","Sierra Leone","Men","1960-1969","High",308.032116904855,2.85224908590317,2.15097808837891,0.9,75.4
"1855","Sierra Leone","Men","1960-1969","Low",519.092311233282,3.93459194898605,0.711513996124268,0.8,18.1
"1856","Sierra Leone","Men","1970-1979","High",550.103575095534,15.2932450473309,10.3816888928413,2.8,67.9
"1857","Sierra Leone","Men","1970-1979","Low",759.448607772589,8.20058900117874,6.4367870092392,1.1,78.5
"1858","Sierra Leone","Men","1980-1989","High",310.109838694334,18.7201769351959,9.20356297492981,6,49.2
"1859","Sierra Leone","Men","1980-1989","Low",448.437748536468,33.9348321706057,17.9388749301434,7.6,52.9
"1860","Sierra Leone","Women","1960-1969","High",10.3270438909531,NA,NA,NA,NA
"1861","Sierra Leone","Women","1960-1969","Low",24.6499810367823,NA,NA,NA,NA
"1862","Sierra Leone","Women","1970-1979","High",592.286044254899,13.3615401983261,2.55969107151031,2.3,19.2
"1863","Sierra Leone","Women","1970-1979","Low",2083.61628992856,33.478611305356,3.72850203514099,1.6,11.1
"1864","Sierra Leone","Women","1980-1989","High",506.649959146976,25.3065720796585,8.38177514076233,5,33.1
"1865","Sierra Leone","Women","1980-1989","Low",1630.80461198092,27.8894638866186,5.86027586460114,1.7,21
"1866","Slovakia","Men","1910-1919","High",0.264339665040172,NA,NA,NA,NA
"1867","Slovakia","Men","1910-1919","Low",0.249334347450404,NA,NA,NA,NA
"1868","Slovakia","Men","1920-1929","High",1.71562850739488,0.380460052400155,NA,22.2,NA
"1869","Slovakia","Men","1920-1929","Low",3.95544923748678,0.239883522993534,0.239883522993534,6.1,100
"1870","Slovakia","Men","1920-1929",NA,0.479767045987067,NA,NA,NA,NA
"1871","Slovakia","Men","1930-1939","High",9.40715547807312,0.448112539835055,NA,4.8,NA
"1872","Slovakia","Men","1930-1939","Low",9.04772691769585,1.10950540963004,0.486779443913921,12.3,43.9
"1873","Slovakia","Men","1930-1939",NA,0.406511532258302,NA,NA,NA,NA
"1874","Slovakia","Men","1940-1949","High",14.3682435918741,1.28968693938689,0.648013196862177,9,50.2
"1875","Slovakia","Men","1940-1949","Low",24.5658689735018,2.28846071663662,2.08772072009532,9.3,91.2
"1876","Slovakia","Men","1940-1949",NA,1.1126823254248,NA,NA,NA,NA
"1877","Slovakia","Men","1950-1959","High",28.8054388526897,2.89002742613663,2.14105506977055,10,74.1
"1878","Slovakia","Men","1950-1959","Low",35.7939792271747,4.64061876902605,3.12627470421861,13,67.4
"1879","Slovakia","Men","1950-1959",NA,0.754778389461585,NA,NA,NA,NA
"1880","Slovakia","Men","1960-1969","High",21.4422613554221,3.0940597287868,1.71601142743975,14.4,55.5
"1881","Slovakia","Men","1960-1969","Low",53.7894978726626,9.8837019300733,6.1368537165758,18.4,62.1
"1882","Slovakia","Men","1960-1969",NA,0.249303550849561,NA,NA,NA,NA
"1883","Slovakia","Men","1970-1979","High",19.9838586924088,3.16126960934764,2.90150906200317,15.8,91.8
"1884","Slovakia","Men","1970-1979","Low",27.5278955526174,7.77374091777455,7.20319917923077,28.2,92.7
"1885","Slovakia","Men","1970-1979",NA,2.41668795044581,0.663206938122926,0.663206938122926,27.4,100
"1886","Slovakia","Men","1980-1989","High",9.75615825746419,2.43141967573092,1.37116527630825,24.9,56.4
"1887","Slovakia","Men","1980-1989","Low",7.82348183799478,0.760701523767388,0.319139238449672,9.7,42
"1888","Slovakia","Men","1980-1989",NA,0.461420465341178,NA,NA,NA,NA
"1889","Slovakia","Women","1910-1919","High",0.200956528503774,NA,NA,NA,NA
"1890","Slovakia","Women","1910-1919","Low",0.998752364659058,NA,NA,NA,NA
"1891","Slovakia","Women","1920-1929","High",3.4248154762291,NA,NA,NA,NA
"1892","Slovakia","Women","1920-1929","Low",9.54778523350057,1.68692898962717,0.668288847656349,17.7,39.6
"1893","Slovakia","Women","1920-1929",NA,0.551307822818245,NA,NA,NA,NA
"1894","Slovakia","Women","1930-1939","High",11.8777486532522,1.26971295952038,1.043012975884,10.7,82.1
"1895","Slovakia","Women","1930-1939","Low",14.2968738398767,0.532433225945773,NA,3.7,NA
"1896","Slovakia","Women","1930-1939",NA,0.514401206116531,NA,NA,NA,NA
"1897","Slovakia","Women","1940-1949","High",23.8853498889124,2.0023944830878,1.25206210744618,8.4,62.5
"1898","Slovakia","Women","1940-1949","Low",23.4146560533256,2.09133858208538,0.193290111362231,8.9,9.2
"1899","Slovakia","Women","1940-1949",NA,1.70143636522249,0.254079951932889,0.254079951932889,14.9,100
"1900","Slovakia","Women","1950-1959","High",42.6309229352672,3.32126671061413,2.31669694885253,7.8,69.8
"1901","Slovakia","Women","1950-1959","Low",41.6773397458194,3.39898383230079,1.99725272338963,8.2,58.8
"1902","Slovakia","Women","1950-1959",NA,1.25327811598622,0.230044403463475,NA,18.4,NA
"1903","Slovakia","Women","1960-1969","High",22.0947121211006,3.97544116140745,2.21106654502909,18,55.6
"1904","Slovakia","Women","1960-1969","Low",51.3958900215501,4.80434054698035,2.98290218714704,9.3,62.1
"1905","Slovakia","Women","1960-1969",NA,0.932649778977774,0.244318567271165,0.244318567271165,26.2,100
"1906","Slovakia","Women","1970-1979","High",11.9816290873136,2.64796607432969,0.855289065607089,22.1,32.3
"1907","Slovakia","Women","1970-1979","Low",29.1480029178532,2.18057074377721,1.53253433573408,7.5,70.3
"1908","Slovakia","Women","1970-1979",NA,1.72229699153336,0.24454286665218,NA,14.2,NA
"1909","Slovakia","Women","1980-1989","High",5.64287799638844,1.97369768929249,1.36226637157227,35,69
"1910","Slovakia","Women","1980-1989","Low",12.0110618925873,1.19024944711091,0.555015287784357,9.9,46.6
"1911","Slovakia",NA,"1930-1939","High",0.254347927872439,NA,NA,NA,NA
"1912","Slovakia",NA,"1940-1949","High",0.254613006200778,NA,NA,NA,NA
"1913","Slovakia",NA,"1950-1959","High",0.259132035691348,NA,NA,NA,NA
"1914","Slovakia",NA,"1950-1959","Low",0.254347927872439,NA,NA,NA,NA
"1915","Slovakia",NA,"1960-1969","High",0.254347927872439,NA,NA,NA,NA
