"","country","sex","bc_cate","education","datasetname","TotalN","ChildlessN","NeverInUnionN","prop_childless","prop_neverinunion"
"2117","Nigeria","Women","1965-1969","Medium","DHS",174,NA,NA,NA,NA
"2118","Nigeria","Women","1965-1969","High","DHS",439,12,4,2.7,33.3
"2119","Nigeria","Women","1970-1974","Low","DHS",285,7,4,2.5,57.1
"2120","Nigeria","Women","1970-1974","Medium","DHS",300,15,6,5,40
"2121","Nigeria","Women","1970-1974","High","DHS",618,23,12,3.7,52.2
"2122","Nigeria","Women","1975-1979","Low","DHS",338,18,12,5.3,66.7
"2123","Nigeria","Women","1975-1979","Medium","DHS",312,11,6,3.5,54.5
"2124","Nigeria","Women","1975-1979","High","DHS",931,45,21,4.8,46.7
"2125","Nigeria","Women","1980-1984","Low","DHS",357,25,13,7,52
"2126","Nigeria","Women","1980-1984","Medium","DHS",221,16,8,7.2,50
"2127","Nigeria","Women","1980-1984","High","DHS",967,102,68,10.5,66.7
"2128","Peru","Men","1945-1949","Low","DHS",289,7,6,2.4,85.7
"2129","Peru","Men","1945-1949","Medium","DHS",619,20,9,3.2,45
"2130","Peru","Men","1945-1949","High","DHS",379,28,20,7.4,71.4
"2131","Peru","Men","1950-1954","Low","DHS",527,3,1,0.6,33.3
"2132","Peru","Men","1950-1954","Medium","DHS",1183,24,17,2,70.8
"2133","Peru","Men","1950-1954","High","DHS",1000,71,45,7.1,63.4
"2134","Peru","Men","1955-1959","Low","DHS",428,8,6,1.9,75
"2135","Peru","Men","1955-1959","Medium","DHS",1392,34,18,2.4,52.9
"2136","Peru","Men","1955-1959","High","DHS",1580,131,91,8.3,69.5
"2137","Peru","Men","1960-1964","Low","DHS",131,5,4,3.8,80
"2138","Peru","Men","1960-1964","Medium","DHS",559,15,9,2.7,60
"2139","Peru","Men","1960-1964","High","DHS",647,56,45,8.7,80.4
"2140","Peru","Women","1935-1939","Low","DHS",4,NA,NA,NA,NA
"2141","Peru","Women","1935-1939","Medium","DHS",36,2,1,5.6,50
"2142","Peru","Women","1935-1939","High","DHS",21,NA,NA,NA,NA
"2143","Peru","Women","1940-1944","Low","DHS",12,1,NA,8.3,NA
"2144","Peru","Women","1940-1944","Medium","DHS",68,4,2,5.9,50
"2145","Peru","Women","1940-1944","High","DHS",44,1,1,2.3,100
"2146","Peru","Women","1945-1949","Low","DHS",6,NA,NA,NA,NA
"2147","Peru","Women","1945-1949","Medium","DHS",93,3,NA,3.2,NA
"2148","Peru","Women","1945-1949","High","DHS",80,7,2,8.8,28.6
"2149","Peru","Women","1950-1954","Low","DHS",3,NA,NA,NA,NA
"2150","Peru","Women","1950-1954","Medium","DHS",97,5,3,5.2,60
"2151","Peru","Women","1950-1954","High","DHS",121,11,5,9.1,45.5
"2152","Peru","Women","1955-1959","Low","DHS",10,NA,NA,NA,NA
"2153","Peru","Women","1955-1959","Medium","DHS",90,6,1,6.7,16.7
"2154","Peru","Women","1955-1959","High","DHS",157,21,15,13.4,71.4
"2155","Peru","Women","1960-1964","Low","DHS",3,1,1,33.3,100
"2156","Peru","Women","1960-1964","Medium","DHS",30,2,2,6.7,100
"2157","Peru","Women","1960-1964","High","DHS",66,8,5,12.1,62.5
"2158","Philippines","Men","1950-1954","Low","DHS",16,1,1,6.2,100
"2159","Philippines","Men","1950-1954","Medium","DHS",166,8,6,4.8,75
"2160","Philippines","Men","1950-1954","High","DHS",174,17,8,9.8,47.1
"2161","Philippines","Men","1955-1959","Low","DHS",34,2,1,5.9,50
"2162","Philippines","Men","1955-1959","Medium","DHS",563,25,13,4.4,52
"2163","Philippines","Men","1955-1959","High","DHS",815,58,35,7.1,60.3
"2164","Philippines","Men","1960-1964","Low","DHS",46,3,1,6.5,33.3
"2165","Philippines","Men","1960-1964","Medium","DHS",545,29,20,5.3,69
"2166","Philippines","Men","1960-1964","High","DHS",1040,93,65,8.9,69.9
"2167","Philippines","Men","1965-1969","Low","DHS",41,2,1,4.9,50
"2168","Philippines","Men","1965-1969","Medium","DHS",388,20,11,5.2,55
"2169","Philippines","Men","1965-1969","High","DHS",948,119,71,12.6,59.7
"2170","Philippines","Women","1945-1949","Low","DHS",3,NA,NA,NA,NA
"2171","Philippines","Women","1945-1949","Medium","DHS",44,2,2,4.5,100
"2172","Philippines","Women","1945-1949","High","DHS",37,NA,NA,NA,NA
"2173","Philippines","Women","1950-1954","Low","DHS",11,NA,NA,NA,NA
"2174","Philippines","Women","1950-1954","Medium","DHS",177,10,7,5.6,70
"2175","Philippines","Women","1950-1954","High","DHS",183,16,7,8.7,43.8
"2176","Philippines","Women","1955-1959","Low","DHS",12,1,1,8.3,100
"2177","Philippines","Women","1955-1959","Medium","DHS",175,17,8,9.7,47.1
"2178","Philippines","Women","1955-1959","High","DHS",238,22,13,9.2,59.1
"2179","Philippines","Women","1960-1964","Low","DHS",13,2,1,15.4,50
"2180","Philippines","Women","1960-1964","Medium","DHS",175,16,6,9.1,37.5
"2181","Philippines","Women","1960-1964","High","DHS",307,32,17,10.4,53.1
"2182","Philippines","Women","1965-1969","Low","DHS",12,NA,NA,NA,NA
"2183","Philippines","Women","1965-1969","Medium","DHS",151,22,17,14.6,77.3
"2184","Philippines","Women","1965-1969","High","DHS",279,50,34,17.9,68
"2185","Poland","Men","1925-1929","Medium","GGS",1,NA,NA,NA,NA
"2186","Poland","Men","1930-1934","Low","GGS",110,13,9,11.8,69.2
"2187","Poland","Men","1930-1934","Medium","GGS",137,18,9,13.1,50
"2188","Poland","Men","1930-1934","High","GGS",48,2,2,4.2,100
"2189","Poland","Men","1930-1934",NA,"GGS",1,NA,NA,NA,NA
"2190","Poland","Men","1935-1939","Low","GGS",185,23,21,12.4,91.3
"2191","Poland","Men","1935-1939","Medium","GGS",260,26,23,10,88.5
"2192","Poland","Men","1935-1939","High","GGS",78,4,3,5.1,75
"2193","Poland","Men","1935-1939",NA,"GGS",4,1,1,25,100
"2194","Poland","Men","1940-1944","Low","GGS",134,15,11,11.2,73.3
"2195","Poland","Men","1940-1944","Medium","GGS",299,35,29,11.7,82.9
"2196","Poland","Men","1940-1944","High","GGS",105,12,9,11.4,75
"2197","Poland","Men","1940-1944",NA,"GGS",1,NA,NA,NA,NA
"2198","Poland","Men","1945-1949","Low","GGS",164,35,32,21.3,91.4
"2199","Poland","Men","1945-1949","Medium","GGS",559,60,49,10.7,81.7
"2200","Poland","Men","1945-1949","High","GGS",124,11,10,8.9,90.9
"2201","Poland","Men","1945-1949",NA,"GGS",5,1,1,20,100
"2202","Poland","Men","1950-1954","Low","GGS",182,47,43,25.8,91.5
"2203","Poland","Men","1950-1954","Medium","GGS",667,93,80,13.9,86
"2204","Poland","Men","1950-1954","High","GGS",113,9,7,8,77.8
"2205","Poland","Men","1950-1954",NA,"GGS",2,NA,NA,NA,NA
"2206","Poland","Men","1955-1959","Low","GGS",101,29,27,28.7,93.1
"2207","Poland","Men","1955-1959","Medium","GGS",646,108,87,16.7,80.6
"2208","Poland","Men","1955-1959","High","GGS",101,15,13,14.9,86.7
"2209","Poland","Men","1955-1959",NA,"GGS",4,2,2,50,100
"2210","Poland","Men","1960-1964","Low","GGS",58,29,28,50,96.6
"2211","Poland","Men","1960-1964","Medium","GGS",483,89,85,18.4,95.5
"2212","Poland","Men","1960-1964","High","GGS",81,14,13,17.3,92.9
"2213","Poland","Men","1960-1964",NA,"GGS",1,NA,NA,NA,NA
"2214","Poland","Men","1965-1969","Low","GGS",57,22,21,38.6,95.5
"2215","Poland","Men","1965-1969","Medium","GGS",458,57,47,12.4,82.5
"2216","Poland","Men","1965-1969","High","GGS",100,16,13,16,81.2
"2217","Poland","Men","1965-1969",NA,"GGS",4,1,1,25,100
"2218","Poland","Men","1970-1974","Low","GGS",61,26,26,42.6,100
"2219","Poland","Men","1970-1974","Medium","GGS",479,87,83,18.2,95.4
"2220","Poland","Men","1970-1974","High","GGS",135,25,16,18.5,64
"2221","Poland","Men","1970-1974",NA,"GGS",1,NA,NA,NA,NA
"2222","Poland","Men","1975-1979","Low","GGS",8,4,3,50,75
"2223","Poland","Men","1975-1979","Medium","GGS",91,13,11,14.3,84.6
"2224","Poland","Men","1975-1979","High","GGS",58,18,16,31,88.9
"2225","Poland","Women","1925-1929","Low","GGS",2,NA,NA,NA,NA
"2226","Poland","Women","1930-1934","Low","GGS",317,30,18,9.5,60
"2227","Poland","Women","1930-1934","Medium","GGS",223,22,12,9.9,54.5
"2228","Poland","Women","1930-1934","High","GGS",43,7,3,16.3,42.9
"2229","Poland","Women","1930-1934",NA,"GGS",2,1,NA,50,NA
"2230","Poland","Women","1935-1939","Low","GGS",399,31,11,7.8,35.5
"2231","Poland","Women","1935-1939","Medium","GGS",420,59,32,14,54.2
"2232","Poland","Women","1935-1939","High","GGS",112,11,4,9.8,36.4
"2233","Poland","Women","1935-1939",NA,"GGS",2,1,NA,50,NA
"2234","Poland","Women","1940-1944","Low","GGS",334,19,7,5.7,36.8
"2235","Poland","Women","1940-1944","Medium","GGS",404,48,27,11.9,56.2
"2236","Poland","Women","1940-1944","High","GGS",101,20,11,19.8,55
"2237","Poland","Women","1940-1944",NA,"GGS",1,NA,NA,NA,NA
"2238","Poland","Women","1945-1949","Low","GGS",305,25,16,8.2,64
"2239","Poland","Women","1945-1949","Medium","GGS",754,81,53,10.7,65.4
"2240","Poland","Women","1945-1949","High","GGS",135,28,21,20.7,75
"2241","Poland","Women","1945-1949",NA,"GGS",2,NA,NA,NA,NA
"2242","Poland","Women","1950-1954","Low","GGS",281,18,13,6.4,72.2
"2243","Poland","Women","1950-1954","Medium","GGS",892,97,65,10.9,67
"2244","Poland","Women","1950-1954","High","GGS",181,34,27,18.8,79.4
"2245","Poland","Women","1950-1954",NA,"GGS",2,NA,NA,NA,NA
"2246","Poland","Women","1955-1959","Low","GGS",198,10,6,5.1,60
"2247","Poland","Women","1955-1959","Medium","GGS",784,78,62,9.9,79.5
"2248","Poland","Women","1955-1959","High","GGS",182,31,21,17,67.7
"2249","Poland","Women","1955-1959",NA,"GGS",3,NA,NA,NA,NA
"2250","Poland","Women","1960-1964","Low","GGS",79,8,5,10.1,62.5
"2251","Poland","Women","1960-1964","Medium","GGS",607,57,46,9.4,80.7
"2252","Poland","Women","1960-1964","High","GGS",140,17,16,12.1,94.1
"2253","Poland","Women","1960-1964",NA,"GGS",1,NA,NA,NA,NA
"2254","Poland","Women","1965-1969","Low","GGS",59,5,5,8.5,100
"2255","Poland","Women","1965-1969","Medium","GGS",496,33,25,6.7,75.8
"2256","Poland","Women","1965-1969","High","GGS",167,35,31,21,88.6
"2257","Poland","Women","1965-1969",NA,"GGS",3,1,1,33.3,100
"2258","Poland","Women","1970-1974","Low","GGS",60,8,7,13.3,87.5
"2259","Poland","Women","1970-1974","Medium","GGS",591,49,37,8.3,75.5
"2260","Poland","Women","1970-1974","High","GGS",259,41,36,15.8,87.8
"2261","Poland","Women","1970-1974",NA,"GGS",2,NA,NA,NA,NA
"2262","Poland","Women","1975-1979","Low","GGS",9,NA,NA,NA,NA
"2263","Poland","Women","1975-1979","Medium","GGS",123,15,12,12.2,80
"2264","Poland","Women","1975-1979","High","GGS",73,14,10,19.2,71.4
"2265","Poland","Women","1975-1979",NA,"GGS",1,NA,NA,NA,NA
"2266","Republic of Moldova","Men","1955-1959","Low","DHS",2,1,NA,50,NA
"2267","Republic of Moldova","Men","1955-1959","Medium","DHS",1,1,NA,100,NA
"2268","Republic of Moldova","Men","1955-1959","High","DHS",1005,40,8,4,20
"2269","Republic of Moldova","Men","1960-1964","Low","DHS",4,1,NA,25,NA
"2270","Republic of Moldova","Men","1960-1964","Medium","DHS",4,NA,NA,NA,NA
"2271","Republic of Moldova","Men","1960-1964","High","DHS",1040,47,6,4.5,12.8
"2272","Republic of Moldova","Men","1965-1969","Low","DHS",3,2,2,66.7,100
"2273","Republic of Moldova","Men","1965-1969","Medium","DHS",2,1,1,50,100
"2274","Republic of Moldova","Men","1965-1969","High","DHS",833,42,17,5,40.5
"2275","Republic of Moldova","Men","1970-1974","High","DHS",116,5,1,4.3,20
"2276","Republic of Moldova","Women","1945-1949","High","DHS",177,11,3,6.2,27.3
"2277","Republic of Moldova","Women","1950-1954","Medium","DHS",1,1,NA,100,NA
"2278","Republic of Moldova","Women","1950-1954","High","DHS",305,11,5,3.6,45.5
"2279","Republic of Moldova","Women","1955-1959","Medium","DHS",2,1,1,50,100
"2280","Republic of Moldova","Women","1955-1959","High","DHS",323,18,6,5.6,33.3
"2281","Republic of Moldova","Women","1960-1964","Low","DHS",2,NA,NA,NA,NA
"2282","Republic of Moldova","Women","1960-1964","Medium","DHS",1,NA,NA,NA,NA
"2283","Republic of Moldova","Women","1960-1964","High","DHS",259,24,6,9.3,25
"2284","Republic of Moldova","Women","1965-1969","High","DHS",237,26,7,11,26.9
"2285","Republic of Moldova","Women","1970-1974","High","DHS",34,3,1,8.8,33.3
"2286","Romania","Men","1925-1929","Low","GGS",179,22,17,12.3,77.3
"2287","Romania","Men","1925-1929","Medium","GGS",52,11,6,21.2,54.5
"2288","Romania","Men","1925-1929","High","GGS",16,4,4,25,100
"2289","Romania","Men","1930-1934","Low","GGS",257,38,31,14.8,81.6
"2290","Romania","Men","1930-1934","Medium","GGS",102,16,10,15.7,62.5
"2291","Romania","Men","1930-1934","High","GGS",21,4,2,19,50
"2292","Romania","Men","1935-1939","Low","GGS",241,40,30,16.6,75
"2293","Romania","Men","1935-1939","Medium","GGS",173,24,18,13.9,75
"2294","Romania","Men","1935-1939","High","GGS",38,6,4,15.8,66.7
"2295","Romania","Men","1940-1944","Low","GGS",206,34,26,16.5,76.5
"2296","Romania","Men","1940-1944","Medium","GGS",177,42,32,23.7,76.2
"2297","Romania","Men","1940-1944","High","GGS",39,8,5,20.5,62.5
"2298","Romania","Men","1945-1949","Low","GGS",191,31,25,16.2,80.6
"2299","Romania","Men","1945-1949","Medium","GGS",318,47,37,14.8,78.7
"2300","Romania","Men","1945-1949","High","GGS",53,12,9,22.6,75
"2301","Romania","Men","1950-1954","Low","GGS",154,32,23,20.8,71.9
"2302","Romania","Men","1950-1954","Medium","GGS",402,52,46,12.9,88.5
"2303","Romania","Men","1950-1954","High","GGS",103,15,13,14.6,86.7
"2304","Romania","Men","1955-1959","Low","GGS",104,30,26,28.8,86.7
"2305","Romania","Men","1955-1959","Medium","GGS",409,69,59,16.9,85.5
"2306","Romania","Men","1955-1959","High","GGS",53,6,5,11.3,83.3
"2307","Romania","Men","1960-1964","Low","GGS",99,20,16,20.2,80
"2308","Romania","Men","1960-1964","Medium","GGS",337,51,36,15.1,70.6
"2309","Romania","Men","1960-1964","High","GGS",66,11,11,16.7,100
"2310","Romania","Men","1965-1969","Low","GGS",122,30,29,24.6,96.7
"2311","Romania","Men","1965-1969","Medium","GGS",477,87,75,18.2,86.2
"2312","Romania","Men","1965-1969","High","GGS",62,11,10,17.7,90.9
"2313","Romania","Men","1970-1974","Low","GGS",27,12,12,44.4,100
"2314","Romania","Men","1970-1974","Medium","GGS",91,29,27,31.9,93.1
"2315","Romania","Men","1970-1974","High","GGS",18,4,4,22.2,100
"2316","Romania","Women","1925-1929","Low","GGS",241,38,17,15.8,44.7
"2317","Romania","Women","1925-1929","Medium","GGS",32,10,7,31.2,70
"2318","Romania","Women","1925-1929","High","GGS",8,1,1,12.5,100
"2319","Romania","Women","1930-1934","Low","GGS",400,58,29,14.5,50
"2320","Romania","Women","1930-1934","Medium","GGS",80,17,8,21.2,47.1
"2321","Romania","Women","1930-1934","High","GGS",11,3,2,27.3,66.7
"2322","Romania","Women","1935-1939","Low","GGS",464,55,38,11.9,69.1
"2323","Romania","Women","1935-1939","Medium","GGS",89,17,7,19.1,41.2
"2324","Romania","Women","1935-1939","High","GGS",27,10,5,37,50
"2325","Romania","Women","1940-1944","Low","GGS",339,35,21,10.3,60
"2326","Romania","Women","1940-1944","Medium","GGS",106,21,16,19.8,76.2
"2327","Romania","Women","1940-1944","High","GGS",23,4,4,17.4,100
"2328","Romania","Women","1945-1949","Low","GGS",322,33,24,10.2,72.7
"2329","Romania","Women","1945-1949","Medium","GGS",186,27,16,14.5,59.3
"2330","Romania","Women","1945-1949","High","GGS",50,10,6,20,60
"2331","Romania","Women","1950-1954","Low","GGS",346,30,19,8.7,63.3
"2332","Romania","Women","1950-1954","Medium","GGS",261,23,16,8.8,69.6
"2333","Romania","Women","1950-1954","High","GGS",50,9,7,18,77.8
"2334","Romania","Women","1955-1959","Low","GGS",197,15,13,7.6,86.7
"2335","Romania","Women","1955-1959","Medium","GGS",305,30,25,9.8,83.3
"2336","Romania","Women","1955-1959","High","GGS",54,7,4,13,57.1
"2337","Romania","Women","1960-1964","Low","GGS",105,10,10,9.5,100
"2338","Romania","Women","1960-1964","Medium","GGS",250,18,16,7.2,88.9
"2339","Romania","Women","1960-1964","High","GGS",55,7,4,12.7,57.1
"2340","Romania","Women","1965-1969","Low","GGS",185,18,15,9.7,83.3
"2341","Romania","Women","1965-1969","Medium","GGS",380,35,27,9.2,77.1
"2342","Romania","Women","1965-1969","High","GGS",75,17,14,22.7,82.4
"2343","Romania","Women","1970-1974","Low","GGS",26,2,2,7.7,100
"2344","Romania","Women","1970-1974","Medium","GGS",78,6,5,7.7,83.3
"2345","Romania","Women","1970-1974","High","GGS",14,3,3,21.4,100
"2346","Russia","Men","1920-1924","Low","GGS",4,NA,NA,NA,NA
"2347","Russia","Men","1920-1924","Medium","GGS",1,NA,NA,NA,NA
"2348","Russia","Men","1920-1924","High","GGS",1,NA,NA,NA,NA
"2349","Russia","Men","1920-1924",NA,"GGS",1,NA,NA,NA,NA
"2350","Russia","Men","1925-1929","Low","GGS",103,9,4,8.7,44.4
"2351","Russia","Men","1925-1929","Medium","GGS",34,4,NA,11.8,NA
"2352","Russia","Men","1925-1929","High","GGS",29,1,NA,3.4,NA
"2353","Russia","Men","1925-1929",NA,"GGS",10,2,2,20,100
"2354","Russia","Men","1930-1934","Low","GGS",116,10,5,8.6,50
"2355","Russia","Men","1930-1934","Medium","GGS",48,3,2,6.2,66.7
"2356","Russia","Men","1930-1934","High","GGS",36,5,3,13.9,60
"2357","Russia","Men","1930-1934",NA,"GGS",10,NA,NA,NA,NA
"2358","Russia","Men","1935-1939","Low","GGS",99,11,4,11.1,36.4
"2359","Russia","Men","1935-1939","Medium","GGS",86,14,7,16.3,50
"2360","Russia","Men","1935-1939","High","GGS",88,3,2,3.4,66.7
"2361","Russia","Men","1935-1939",NA,"GGS",14,1,NA,7.1,NA
"2362","Russia","Men","1940-1944","Low","GGS",55,5,2,9.1,40
"2363","Russia","Men","1940-1944","Medium","GGS",69,6,5,8.7,83.3
"2364","Russia","Men","1940-1944","High","GGS",64,4,2,6.2,50
"2365","Russia","Men","1940-1944",NA,"GGS",6,1,NA,16.7,NA
"2366","Russia","Men","1945-1949","Low","GGS",40,4,3,10,75
"2367","Russia","Men","1945-1949","Medium","GGS",131,10,4,7.6,40
"2368","Russia","Men","1945-1949","High","GGS",119,8,6,6.7,75
"2369","Russia","Men","1945-1949",NA,"GGS",26,4,3,15.4,75
"2370","Russia","Men","1950-1954","Low","GGS",32,6,4,18.8,66.7
"2371","Russia","Men","1950-1954","Medium","GGS",181,15,9,8.3,60
"2372","Russia","Men","1950-1954","High","GGS",135,8,4,5.9,50
"2373","Russia","Men","1950-1954",NA,"GGS",32,2,1,6.2,50
"2374","Russia","Men","1955-1959","Low","GGS",26,4,3,15.4,75
"2375","Russia","Men","1955-1959","Medium","GGS",234,24,12,10.3,50
"2376","Russia","Men","1955-1959","High","GGS",132,10,7,7.6,70
"2377","Russia","Men","1955-1959",NA,"GGS",24,4,3,16.7,75
"2378","Russia","Men","1960-1964","Low","GGS",13,6,4,46.2,66.7
"2379","Russia","Men","1960-1964","Medium","GGS",243,29,20,11.9,69
"2380","Russia","Men","1960-1964","High","GGS",167,19,12,11.4,63.2
"2381","Russia","Men","1960-1964",NA,"GGS",36,4,2,11.1,50
"2382","Russia","Men","1965-1969","Low","GGS",14,2,2,14.3,100
"2383","Russia","Men","1965-1969","Medium","GGS",227,43,28,18.9,65.1
"2384","Russia","Men","1965-1969","High","GGS",118,11,7,9.3,63.6
"2385","Russia","Men","1965-1969",NA,"GGS",24,2,1,8.3,50
"2386","Russia","Women","1920-1924","Low","GGS",12,NA,NA,NA,NA
"2387","Russia","Women","1920-1924","Medium","GGS",10,3,NA,30,NA
"2388","Russia","Women","1920-1924","High","GGS",5,1,1,20,100
"2389","Russia","Women","1920-1924",NA,"GGS",1,1,NA,100,NA
"2390","Russia","Women","1925-1929","Low","GGS",257,32,13,12.5,40.6
"2391","Russia","Women","1925-1929","Medium","GGS",90,15,7,16.7,46.7
"2392","Russia","Women","1925-1929","High","GGS",66,15,4,22.7,26.7
"2393","Russia","Women","1925-1929",NA,"GGS",6,1,1,16.7,100
"2394","Russia","Women","1930-1934","Low","GGS",248,17,4,6.9,23.5
"2395","Russia","Women","1930-1934","Medium","GGS",90,9,1,10,11.1
"2396","Russia","Women","1930-1934","High","GGS",81,10,3,12.3,30
"2397","Russia","Women","1930-1934",NA,"GGS",11,2,2,18.2,100
"2398","Russia","Women","1935-1939","Low","GGS",263,15,6,5.7,40
"2399","Russia","Women","1935-1939","Medium","GGS",160,12,4,7.5,33.3
"2400","Russia","Women","1935-1939","High","GGS",240,25,12,10.4,48
"2401","Russia","Women","1935-1939",NA,"GGS",20,2,1,10,50
"2402","Russia","Women","1940-1944","Low","GGS",122,11,4,9,36.4
"2403","Russia","Women","1940-1944","Medium","GGS",103,14,7,13.6,50
"2404","Russia","Women","1940-1944","High","GGS",191,23,12,12,52.2
"2405","Russia","Women","1940-1944",NA,"GGS",14,3,NA,21.4,NA
"2406","Russia","Women","1945-1949","Low","GGS",70,4,1,5.7,25
"2407","Russia","Women","1945-1949","Medium","GGS",199,17,9,8.5,52.9
"2408","Russia","Women","1945-1949","High","GGS",226,21,13,9.3,61.9
"2409","Russia","Women","1945-1949",NA,"GGS",19,1,1,5.3,100
"2410","Russia","Women","1950-1954","Low","GGS",65,6,1,9.2,16.7
"2411","Russia","Women","1950-1954","Medium","GGS",295,16,7,5.4,43.8
"2412","Russia","Women","1950-1954","High","GGS",341,18,13,5.3,72.2
"2413","Russia","Women","1950-1954",NA,"GGS",42,6,3,14.3,50
"2414","Russia","Women","1955-1959","Low","GGS",23,1,NA,4.3,NA
"2415","Russia","Women","1955-1959","Medium","GGS",319,20,10,6.3,50
"2416","Russia","Women","1955-1959","High","GGS",349,32,20,9.2,62.5
"2417","Russia","Women","1955-1959",NA,"GGS",58,3,1,5.2,33.3
"2418","Russia","Women","1960-1964","Low","GGS",19,2,1,10.5,50
"2419","Russia","Women","1960-1964","Medium","GGS",310,20,11,6.5,55
"2420","Russia","Women","1960-1964","High","GGS",346,20,12,5.8,60
"2421","Russia","Women","1960-1964",NA,"GGS",46,4,4,8.7,100
"2422","Russia","Women","1965-1969","Low","GGS",14,1,1,7.1,100
"2423","Russia","Women","1965-1969","Medium","GGS",231,12,6,5.2,50
"2424","Russia","Women","1965-1969","High","GGS",231,27,16,11.7,59.3
"2425","Russia","Women","1965-1969",NA,"GGS",28,2,NA,7.1,NA
"2426","Rwanda","Men","1965-1969","Medium","DHS",1,NA,NA,NA,NA
"2427","Rwanda","Men","1970-1974","Low","DHS",284,8,3,2.8,37.5
"2428","Rwanda","Men","1970-1974","Medium","DHS",713,19,7,2.7,36.8
"2429","Rwanda","Men","1970-1974","High","DHS",119,6,3,5,50
"2430","Rwanda","Men","1975-1979","Low","DHS",252,7,5,2.8,71.4
"2431","Rwanda","Men","1975-1979","Medium","DHS",970,30,19,3.1,63.3
"2432","Rwanda","Men","1975-1979","High","DHS",183,5,4,2.7,80
"2433","Rwanda","Men","1980-1984","Low","DHS",337,12,6,3.6,50
"2434","Rwanda","Men","1980-1984","Medium","DHS",1432,53,36,3.7,67.9
"2435","Rwanda","Men","1980-1984","High","DHS",245,11,8,4.5,72.7
"2436","Rwanda","Men","1985-1989","Low","DHS",36,1,1,2.8,100
"2437","Rwanda","Men","1985-1989","Medium","DHS",161,7,5,4.3,71.4
"2438","Rwanda","Men","1985-1989","High","DHS",27,4,3,14.8,75
