country,sex,bc_cate,edu2,total_n,childless_n,never_in_union_n
Canada,Women,1950-1959,NA,1690804.10439682,221556.7148628235,50646.0632019043
Canada,Women,1960-1969,High,2007027.7760505676,409014.96197509766,96383.0675125122
Canada,Women,1960-1969,Low,1729677.4331130981,325243.5509300232,77467.12954711914
Canada,Women,1960-1969,NA,1429901.324935913,231750.9100189209,47400.88224029541
Canada,Women,1970-1979,High,533587.9708938599,119709.52702331543,37146.42868041992
Canada,Women,1970-1979,Low,969686.809928894,190685.7497024536,55739.77066040039
Canada,Women,1970-1979,NA,371253.2438278198,47244.858154296875,13838.509552001953
Central African Republic,Men,1930-1939,High,27.133944272994995,0,NA
Central African Republic,Men,1930-1939,Low,66.75080782175064,8.356956839561462,0
Central African Republic,Men,1940-1949,High,57.282542288303375,0,NA
Central African Republic,Men,1940-1949,Low,134.2088457942009,11.555493950843811,0.9617509841918945
Central African Republic,Men,1950-1959,High,145.58872437477112,10.10978788137436,5.11526083946228
Central African Republic,Men,1950-1959,Low,161.9900712966919,24.107918679714203,9.780785918235779
Central African Republic,Men,1960-1969,High,0.9683369994163513,0,NA
Central African Republic,Men,1960-1969,Low,3.2590469121932983,1.3355449438095093,0
Central African Republic,Women,1940-1949,High,44.1577530503273,3.782823085784912,0
Central African Republic,Women,1940-1949,Low,385.7140327692032,32.001730263233185,1.7760739922523499
Central African Republic,Women,1950-1959,High,271.8445553779602,4.492543935775757,0.9850689768791199
Central African Republic,Women,1950-1959,Low,881.3555777072906,84.48605918884277,11.116188883781433
Central African Republic,Women,1960-1969,High,0.9591599702835083,0,NA
Central African Republic,Women,1960-1969,Low,6.163410127162933,0,NA
Chad,Men,1950-1959,High,79.89761465787888,0,NA
Chad,Men,1950-1959,Low,130.9538311138749,3.8345229625701904,0
Chad,Men,1960-1969,High,248.94087378680706,3.634045958518982,1.3615119457244873
Chad,Men,1960-1969,Low,427.5095282830298,8.012845907360315,2.1345629692077637
Chad,Men,1960-1969,NA,1.0498199462890625,0,NA
Chad,Men,1970-1979,High,461.2378380931914,20.44415809214115,11.930941075086594
Chad,Men,1970-1979,Low,568.6539726182818,3.0241399705410004,0.6109380125999451
Chad,Men,1970-1979,NA,3.958875983953476,0,NA
Chad,Men,1980-1989,High,32.69863833114505,1.1144510507583618,1.1144510507583618
Chad,Men,1980-1989,Low,48.462502498179674,0.9230679869651794,0
Chad,Women,1960-1969,High,260.2046816125512,1.4007009863853455,0
Chad,Women,1960-1969,Low,1000.0671412162483,9.178910970687866,1.3155770003795624
Chad,Women,1970-1979,High,774.5992596298456,15.15077618509531,6.283201158046722
Chad,Women,1970-1979,Low,2689.1318487375975,26.265711963176727,7.184021025896072
Chad,Women,1970-1979,NA,2.456835985183716,0,NA
Chad,Women,1980-1989,High,54.79645878076553,3.617248058319092,0
Chad,Women,1980-1989,Low,129.71401862055063,0,NA
Colombia,Men,1950-1959,High,1076.9704016046599,68.25053173629567,37.161083803512156
Colombia,Men,1950-1959,Low,976.673028848134,124.1630176845938,63.76845755055547
Colombia,Men,1960-1969,High,3159.80047036591,328.3928518346511,156.42491216026247
Colombia,Men,1960-1969,Low,2881.330955403857,335.76965532545,169.67206629365683
Colombia,Men,1970-1979,High,3866.9305362922605,755.2886481131427,420.39886984741315
Colombia,Men,1970-1979,Low,2739.4091156984214,400.1048845499754,226.86210463568568
Colombia,Men,1980-1989,High,273.4112189637963,94.03346793539822,48.07044937182218
Colombia,Men,1980-1989,Low,186.24287312151864,29.275223064236343,14.380045022815466
Colombia,Women,1960-1969,High,2251.1008168379776,165.55115875508636,82.28869923204184
Colombia,Women,1960-1969,Low,1658.7320606426802,49.76800912991166,25.680171243846416
Colombia,Women,1970-1979,High,5548.32792527345,532.4531059474684,289.2216440611519
Colombia,Women,1970-1979,Low,3369.560063629411,101.48305449075997,46.70699719898403
Colombia,Women,1980-1989,High,354.0368367959745,39.51941245794296,27.042005345225334
Colombia,Women,1980-1989,Low,191.7233918728307,4.2888170182704926,2.1166599690914154
Comoros,Men,1950-1959,High,36.04491102695465,2.0326960384845734,0
Comoros,Men,1950-1959,Low,59.466884180903435,2.4550880193710327,0
Comoros,Men,1960-1969,High,122.04823608696461,12.081133931875229,0.9324629902839661
Comoros,Men,1960-1969,Low,163.52602888643742,7.660903990268707,4.246427953243256
Comoros,Men,1960-1969,NA,1.8580880165100098,0,NA
Comoros,Men,1970-1979,High,163.14582319557667,28.34726093709469,8.512782022356987
Comoros,Men,1970-1979,Low,241.19629134237766,27.24894803762436,10.55219504237175
Comoros,Men,1970-1979,NA,3.856029987335205,3.856029987335205,0
Comoros,Women,1960-1969,High,147.1979401409626,8.667822062969208,0
Comoros,Women,1960-1969,Low,274.6297499984503,13.890237927436829,0
Comoros,Women,1960-1969,NA,1.087636947631836,0,NA
Comoros,Women,1970-1979,High,363.6450610458851,58.49089777469635,19.401092797517776
Comoros,Women,1970-1979,Low,582.1146708652377,40.28826320171356,9.84723910689354
Comoros,Women,1970-1979,NA,6.321772933006287,0,NA
Congo,Men,1950-1959,High,174.4889454767108,1.5487590432167053,0
Congo,Men,1950-1959,Low,148.40376260131598,2.446580022573471,2.16990002989769
Congo,Men,1960-1969,High,453.48953630030155,12.415148884057999,3.7650339901447296
Congo,Men,1960-1969,Low,350.7027948871255,17.13797776401043,12.363757878541946
Congo,Men,1970-1979,High,560.5359147414565,25.45349971950054,9.999462828040123
Congo,Men,1970-1979,Low,313.9814655929804,17.058880031108856,11.4914940148592
Congo,Women,1960-1969,High,803.2264868021011,22.976972088217735,5.329646944999695
Congo,Women,1960-1969,Low,449.6439303159714,4.323342002928257,0.6815480142831802
Congo,Women,1970-1979,High,1150.1289265602827,37.613192960619926,6.931047007441521
Congo,Women,1970-1979,Low,613.0904166102409,8.301179096102715,2.6018610149621964
Croatia,Men,1930-1939,High,2.4140069191385014,0.16624487712773117,0
Croatia,Men,1930-1939,Low,4.1528319356546,0.16200383232386084,0.16200383232386084
Croatia,Men,1940-1949,High,3.99085541929493,0.2441095273418794,0.06589877792262122
Croatia,Men,1940-1949,Low,9.218881861123613,0.3573370490219947,0.2799488412537383
Croatia,Men,1950-1959,High,7.33513108028105,0.6548508241440882,0.18525278764412256
Croatia,Men,1950-1959,Low,22.869307343239207,2.8502149789635207,1.2909647063553993
Croatia,Men,1960-1969,High,5.671169993165331,1.3560660142148793,0.38580891497515646
Croatia,Men,1960-1969,Low,23.499758253189196,4.147978464042999,2.2048730298417607
Croatia,Men,1970-1979,High,6.809922481237329,0.6728383316426045,0
Croatia,Men,1970-1979,Low,18.316731992020344,5.473428809185788,2.613097135973892
Croatia,Men,1970-1979,NA,0.09988452011243165,0,NA
Croatia,Men,1980-1989,High,3.2746680457405644,0.9094548674324825,0.4287347531107044
Croatia,Men,1980-1989,Low,7.005370598419757,3.1232982749174263,1.5608400039124493
Croatia,Women,1920-1929,High,0.27506889194563033,0.07169743970678155,0
Croatia,Women,1920-1929,Low,0.8517740149551205,0.26823139103569993,0.26823139103569993
Croatia,Women,1930-1939,High,2.21453078987653,0.44292177750378214,0.1824879900436147
Croatia,Women,1930-1939,Low,5.098428968660336,0.3194526799244004,0.15863959239299152
Croatia,Women,1940-1949,High,9.90906735191667,0.3949705506169252,0.13424597965943708
Croatia,Women,1940-1949,Low,10.85506739945504,0.7976421219192771,0.42173723557160336
Croatia,Women,1950-1959,High,13.563569020620735,0.7497278134974616,0.4043381110511741
Croatia,Women,1950-1959,Low,18.847309481678288,1.9683640466863381,0.2424175562858668
Croatia,Women,1960-1969,High,7.114816908479433,1.6295155753351964,0.6547285931534255
Croatia,Women,1960-1969,Low,25.56668396420849,2.586557193756043,0.8651679774168444
Croatia,Women,1970-1979,High,8.446083010285983,1.0841106103205833,0.22382992428052884
Croatia,Women,1970-1979,Low,17.49875009676346,1.4206036535400637,0.7249415128219754
Croatia,Women,1970-1979,NA,0.05535034112996762,0,NA
Croatia,Women,1980-1989,High,4.72735108779007,0.9123338255292595,0.4075142148079367
Croatia,Women,1980-1989,Low,8.160288512227366,0.6733682873631059,0.48954135836279344
Cyprus,Men,1920-1929,High,0.3609531470178742,0.041393190434479976,0.041393190434479976
Cyprus,Men,1920-1929,Low,1.1021550687069572,0.025913080938722022,0
Cyprus,Men,1930-1939,High,1.3918863895353357,0.11640404981890295,0
Cyprus,Men,1930-1939,Low,3.22968699595168,0.025913080938722022,0.025913080938722022
Cyprus,Men,1940-1949,High,3.453610150730535,0.0908497302638922,0.02779235841505745
Cyprus,Men,1940-1949,Low,3.328955904664446,0.08619105491620616,0.03239713635954189
Cyprus,Men,1950-1959,High,3.219373369115032,0.3284553716174834,0.1517243038451941
Cyprus,Men,1950-1959,Low,6.871077272275306,0.2977482247682497,0.08977230641056622
Cyprus,Men,1960-1969,High,3.5192599275701695,0.26599634874404643,0
Cyprus,Men,1960-1969,Low,6.980368302123948,0.5825876135349444,0.19228991451615274
Cyprus,Men,1970-1979,High,2.353755759734666,0.48460982557118193,0.03325107631258817
Cyprus,Men,1970-1979,Low,4.223595119918882,0.752022216863919,0.3583960401894801
Cyprus,Men,1980-1989,High,1.3635660660212352,0.4985324242221125,0.09967682861121574
Cyprus,Men,1980-1989,Low,0.8648472820208113,0.25760312701847,0.25760312701847
Cyprus,Women,1920-1929,High,0.5491034823987129,0.02858461199354423,0.02858461199354423
Cyprus,Women,1920-1929,Low,0.4220870224665014,0,NA
Cyprus,Women,1930-1939,High,2.4939307517276497,0.23217646278909854,0.060445612147574934
Cyprus,Women,1930-1939,Low,1.5071925181251349,0.028616140664606604,0
Cyprus,Women,1940-1949,High,2.8917396102410886,0.25997304769608087,0.03815209538018394
Cyprus,Women,1940-1949,Low,5.112535096059565,0.6206787653699086,0.2348587565856688
Cyprus,Women,1950-1959,High,6.456707646473173,0.37016571794892417,0.2029373001629009
Cyprus,Women,1950-1959,Low,4.598240915015956,0.2103956075834883,0.14282669488994415
Cyprus,Women,1960-1969,High,3.5423404969885612,0.4456745197662748,0.22453057993371583
Cyprus,Women,1960-1969,Low,9.302231803968517,0.45363714531905497,0.18471836567987288
Cyprus,Women,1970-1979,High,3.383081460008029,0.40282802280764285,0.05733207166698717
Cyprus,Women,1970-1979,Low,2.8091046762530203,0.2741028184552121,0.23134979131840794
Cyprus,Women,1980-1989,High,1.5715245724608735,0.45980743689371906,0.3448875745889417
Cyprus,Women,1980-1989,Low,0.8276886284627096,0,NA
Czechia,Men,1920-1929,High,0.19732239365790605,0,0
Czechia,Men,1920-1929,Low,0,0,0
Czechia,Men,1930-1939,High,2.7071548132864365,0,0
Czechia,Men,1930-1939,Low,5.2067802130146745,0.19845804260842925,0
Czechia,Men,1940-1949,High,17.52535082485629,0.7753452675755668,0.1991610295287316
Czechia,Men,1940-1949,Low,20.129510188544053,1.652974443244375,0
Czechia,Men,1940-1949,NA,1.410221025473568,0,NA
Czechia,Men,1950-1959,High,18.868017335890848,1.581549678955021,0.5974830663664932
Czechia,Men,1950-1959,Low,45.02453386932558,5.428916747328678,1.8077335985807963
Czechia,Men,1950-1959,NA,2.0310583536593896,0.471032766359194,0.1928564113870479
Czechia,Men,1960-1969,High,24.035905427468336,2.8919648818896526,1.5152096822974848
Czechia,Men,1960-1969,Low,65.36940136121505,6.310148214355973,1.2916504204878443
Czechia,Men,1960-1969,NA,1.4380438248294425,0,NA
Czechia,Men,1970-1979,High,22.166977459624597,3.0122201846532803,0.5726202867835184
Czechia,Men,1970-1979,Low,57.77920965413358,10.362439736237192,4.938399857901992
Czechia,Men,1970-1979,NA,2.207986127535939,0.5151790473236062,0.5151790473236062
Czechia,Men,1980-1989,High,8.657962046597625,4.354132136840043,0.7968814467480811
Czechia,Men,1980-1989,Low,19.350015736093678,8.584500835543647,4.154673074453292
Czechia,Men,1980-1989,NA,1.402162550732644,0.15967247575042975,0.15967247575042975
Czechia,Women,1920-1929,High,0.15729203467495623,0,0
Czechia,Women,1920-1929,Low,0,0,0
Czechia,Women,1920-1929,NA,0.15729203467495623,0,NA
Czechia,Women,1930-1939,High,6.68902553476709,0.5114608691112466,0.5114608691112466
Czechia,Women,1930-1939,Low,10.621357686980897,0.167333695555687,0
Czechia,Women,1930-1939,NA,1.028900171144187,0,NA
Czechia,Women,1940-1949,High,16.350226407959045,1.4451500187075794,0.3286680161208899
Czechia,Women,1940-1949,Low,33.65159093055999,0.6437882357613844,0.3151412616979421
Czechia,Women,1940-1949,NA,1.6310346987409297,0.16177413733934998,0.16177413733934998
Czechia,Women,1950-1959,High,35.27437657617907,1.877772953363408,0.29898466115852784
Czechia,Women,1950-1959,Low,43.50235622191382,2.6530873244438524,0.5431116342252551
Czechia,Women,1950-1959,NA,1.0925126549867237,0.3131322340451348,0
Czechia,Women,1960-1969,High,18.683522798160688,1.3515946315678917,0.15784922702298587
Czechia,Women,1960-1969,Low,59.16536836477553,4.23346015912152,1.5208112468597612
Czechia,Women,1960-1969,NA,1.6444928165055295,0.5782831555026036,0
Czechia,Women,1970-1979,High,24.2143405970136,2.133461681539064,1.075412117082486
Czechia,Women,1970-1979,Low,56.274377083552395,4.328292879139202,1.6521197179816127
Czechia,Women,1970-1979,NA,1.7048245614017787,0.27433916803783376,0
Czechia,Women,1980-1989,High,13.773282290325373,2.9053538630526177,1.0218939770332547
Czechia,Women,1980-1989,Low,16.27463133896848,1.855711100489632,0.6545131857969189
Czechia,Women,1980-1989,NA,0.7058765813900258,0.3776773232046615,0
Democratic Republic of the Congo,Men,1950-1959,High,252.48295330256224,2.146181046962738,0
Democratic Republic of the Congo,Men,1950-1959,Low,248.95179031789303,9.029228776693344,4.923533856868744
Democratic Republic of the Congo,Men,1960-1969,High,672.6160295158625,9.5174620449543,2.3676319420337677
Democratic Republic of the Congo,Men,1960-1969,Low,555.1679145842791,17.43512784689665,6.969763904809952
Democratic Republic of the Congo,Men,1970-1979,High,807.6446098685265,28.9633866250515,9.85655689239502
Democratic Republic of the Congo,Men,1970-1979,Low,686.8031944707036,20.809249855577946,11.40896788239479
Democratic Republic of the Congo,Women,1960-1969,High,714.6140472143888,23.52919813990593,8.590913206338882
Democratic Republic of the Congo,Women,1960-1969,Low,762.6518383547664,13.348873071372509,0
Democratic Republic of the Congo,Women,1970-1979,High,1750.0567114055157,64.37456445395947,34.10828047990799
Democratic Republic of the Congo,Women,1970-1979,Low,1692.150146253407,59.76278658956289,4.2440659031271935
Denmark,Men,1910-1919,High,0.9991280360345485,0,NA
Denmark,Men,1910-1919,Low,0.3395407051596635,0,NA
Denmark,Men,1920-1929,High,5.283854496011193,0.4057833603254011,0
Denmark,Men,1920-1929,Low,4.427547443326465,1.2507322242882486,0
Denmark,Men,1920-1929,NA,0.3464606003928443,0,NA
Denmark,Men,1930-1939,High,10.195467632950503,0.24746546165071948,0
Denmark,Men,1930-1939,Low,22.11523293711597,2.9624951327106306,0.3395407051596635
Denmark,Men,1930-1939,NA,0.567285602537348,0,NA
Denmark,Men,1940-1949,High,23.52613592451503,1.9339579258276238,0
Denmark,Men,1940-1949,Low,38.771890599824744,6.351642133974847,1.9028442683798286
Denmark,Men,1940-1949,NA,0.6880913345838051,0,NA
Denmark,Men,1950-1959,High,31.54014569903834,4.711063858985728,1.0409088384639578
Denmark,Men,1950-1959,Low,38.91513904175779,7.005949190704874,0.5974444697978356
Denmark,Men,1950-1959,NA,0.01341962030173649,0.007547967323442428,0.007547967323442428
Denmark,Men,1960-1969,High,32.86231604806798,6.480645626424586,1.1804147363987143
Denmark,Men,1960-1969,Low,47.767589183945525,9.309094989475827,1.5451853706477756
Denmark,Men,1960-1969,NA,1.1862262359862559,0,NA
Denmark,Men,1970-1979,High,21.68420320448461,2.9488174526011663,0.8630344406506394
Denmark,Men,1970-1979,Low,23.11140341853934,7.336555628499589,0.4179624360081533
Denmark,Men,1970-1979,NA,0.43620565146595425,0.350334480049618,0
Denmark,Men,1980-1989,High,10.194510167318466,2.236714439295322,0
Denmark,Men,1980-1989,Low,3.6819292623725266,1.574787646781509,1.057811674698499
Denmark,Women,1910-1919,High,0.6013872447259274,0,NA
Denmark,Women,1910-1919,Low,1.7319702787312963,0,NA
Denmark,Women,1920-1929,High,7.573759019025246,1.3152850622381962,0
Denmark,Women,1920-1929,Low,9.325620690693754,0.9956689979303519,0
Denmark,Women,1930-1939,High,11.77905301104455,1.2997916750842817,0
Denmark,Women,1930-1939,Low,18.835695277406078,0.8958131138584662,0
Denmark,Women,1930-1939,NA,1.3994032578317246,0.24153390105041694,0
Denmark,Women,1940-1949,High,30.347446765581427,2.02278385305806,0
Denmark,Women,1940-1949,Low,44.42505294999724,3.7885885031595974,1.152422950903052
Denmark,Women,1940-1949,NA,1.096187183190273,0,NA
Denmark,Women,1950-1959,High,33.17737487325549,5.4912749945799755,0.3874999284803877
Denmark,Women,1950-1959,Low,34.50866218205217,4.108508725084157,0
Denmark,Women,1950-1959,NA,1.8182531380024267,0.0425083012428078,0.005478443447283876
Denmark,Women,1960-1969,High,29.40335075123997,4.402113752645765,0.40292133280264686
Denmark,Women,1960-1969,Low,43.9687898425734,7.649737269015379,0.8620104300923401
Denmark,Women,1960-1969,NA,0.3828019775718392,0.013240476967682824,0
Denmark,Women,1970-1979,High,24.220006622252193,2.7373627366464834,0.6845432954217934
Denmark,Women,1970-1979,Low,28.23846860053859,3.1677060676134285,0.5939156214211145
Denmark,Women,1980-1989,High,7.636193704568701,1.0179870763922736,0.21203572748557953
Denmark,Women,1980-1989,Low,4.826813551750369,0.951106474535262,0
Denmark,Women,1980-1989,NA,0.14244949235201254,0,NA
Dominican Republic,Men,1940-1949,High,99.3448560461402,3.0412959456443787,1.8084099888801575
Dominican Republic,Men,1940-1949,Low,102.7970621958375,8.610913902521133,3.7913829386234283
Dominican Republic,Men,1940-1949,NA,0.2610580027103424,0,NA
Dominican Republic,Men,1950-1959,High,227.76517216861248,6.009266972541809,1.2389419674873352
Dominican Republic,Men,1950-1959,Low,174.27391674369574,13.546822786331177,3.834377944469452
Dominican Republic,Men,1960-1969,High,274.48079377412796,20.44256465137005,5.7623379826545715
Dominican Republic,Men,1960-1969,Low,187.68685200810432,29.026453785598278,12.518211722373962
Dominican Republic,Men,1960-1969,NA,5.64332377910614,0,NA
Dominican Republic,Women,1950-1959,High,1547.0966184660792,101.34225141257048,27.27176409959793
Dominican Republic,Women,1950-1959,Low,1699.7272936925292,48.96348913758993,6.669120907783508
